S_N,Timestamp,Irradiation_W_m2
27696,0,2025-11-03 20:54:07.034516
27697,0,2025-11-03 20:54:08.064342
27698,0,2025-11-03 20:54:09.094180
27699,0,2025-11-03 20:54:10.119915
27700,0,2025-11-03 20:54:11.149838
27701,0,2025-11-03 20:54:12.179717
27702,0,2025-11-03 20:54:13.205333
27703,0,2025-11-03 20:54:14.231055
27704,0,2025-11-03 20:54:15.260902
27705,0,2025-11-03 20:54:16.290760
27706,0,2025-11-03 20:54:17.320655
27707,0,2025-11-03 20:54:18.346379
27708,0,2025-11-03 20:54:19.376239
27709,0,2025-11-03 20:54:20.406061
27710,0,2025-11-03 20:54:21.435886
27711,0,2025-11-03 20:54:22.461614
27712,0,2025-11-03 20:54:23.491519
27713,0,2025-11-03 20:54:24.521361
27714,0,2025-11-03 20:54:25.547823
27715,0,2025-11-03 20:54:26.577704
27716,0,2025-11-03 20:54:27.607557
27717,0,2025-11-03 20:54:28.633138
27718,0,2025-11-03 20:54:29.658866
27719,0,2025-11-03 20:54:30.688705
27720,0,2025-11-03 20:54:31.718645
27721,0,2025-11-03 20:54:32.744364
27722,0,2025-11-03 20:54:33.770092
27723,0,2025-11-03 20:54:34.799934
27724,0,2025-11-03 20:54:35.829782
27725,0,2025-11-03 20:54:36.859594
27726,0,2025-11-03 20:54:37.889539
27727,0,2025-11-03 20:54:38.919374
27728,0,2025-11-03 20:54:39.949252
27729,0,2025-11-03 20:54:40.979063
27730,0,2025-11-03 20:54:42.004792
27731,0,2025-11-03 20:54:43.034647
27732,0,2025-11-03 20:54:44.064491
27733,0,2025-11-03 20:54:45.090065
27734,0,2025-11-03 20:54:46.120008
27735,0,2025-11-03 20:54:47.149910
27736,0,2025-11-03 20:54:48.179739
27737,0,2025-11-03 20:54:49.209532
27738,0,2025-11-03 20:54:50.239470
27739,0,2025-11-03 20:54:51.265039
27740,0,2025-11-03 20:54:52.294837
27741,0,2025-11-03 20:54:53.324648
27742,0,2025-11-03 20:54:54.350350
27743,0,2025-11-03 20:54:55.380189
27744,0,2025-11-03 20:54:56.409981
27745,0,2025-11-03 20:54:57.439751
27746,0,2025-11-03 20:54:58.465454
27747,0,2025-11-03 20:54:59.495334
27748,0,2025-11-03 20:55:00.520908
27749,0,2025-11-03 20:55:01.546487
27750,0,2025-11-03 20:55:02.576342
27751,0,2025-11-03 20:55:03.606107
27752,0,2025-11-03 20:55:04.635828
27753,0,2025-11-03 20:55:05.665688
27754,0,2025-11-03 20:55:06.695546
27755,0,2025-11-03 20:55:07.721194
27756,0,2025-11-03 20:55:08.750999
27757,0,2025-11-03 20:55:09.780937
27758,0,2025-11-03 20:55:10.810776
27759,0,2025-11-03 20:55:11.836395
27760,0,2025-11-03 20:55:12.866190
27761,0,2025-11-03 20:55:13.896131
27762,0,2025-11-03 20:55:14.921717
27763,0,2025-11-03 20:55:15.947316
27764,0,2025-11-03 20:55:16.977111
27765,0,2025-11-03 20:55:18.007050
27766,0,2025-11-03 20:55:19.032633
27767,0,2025-11-03 20:55:20.062457
27768,0,2025-11-03 20:55:21.088012
27769,0,2025-11-03 20:55:22.117941
27770,0,2025-11-03 20:55:23.147808
27771,0,2025-11-03 20:55:24.177613
27772,0,2025-11-03 20:55:25.207386
27773,0,2025-11-03 20:55:26.233083
27774,0,2025-11-03 20:55:27.262919
27775,0,2025-11-03 20:55:28.292710
27776,0,2025-11-03 20:55:29.318289
27777,0,2025-11-03 20:55:30.348225
27778,0,2025-11-03 20:55:31.378067
27779,0,2025-11-03 20:55:32.407944
27780,0,2025-11-03 20:55:33.437726
27781,0,2025-11-03 20:55:34.467654
27782,0,2025-11-03 20:55:35.497512
27783,0,2025-11-03 20:55:36.527307
27784,0,2025-11-03 20:55:37.557090
27785,0,2025-11-03 20:55:38.587017
27786,0,2025-11-03 20:55:39.616861
27787,0,2025-11-03 20:55:40.646661
27788,0,2025-11-03 20:55:41.676465
27789,0,2025-11-03 20:55:42.706395
27790,0,2025-11-03 20:55:43.736240
27791,0,2025-11-03 20:55:44.766038
27792,0,2025-11-03 20:55:45.792252
27793,0,2025-11-03 20:55:46.822139
27794,0,2025-11-03 20:55:47.852026
27795,0,2025-11-03 20:55:48.881869
27796,0,2025-11-03 20:55:49.911823
27797,0,2025-11-03 20:55:50.937541
27798,0,2025-11-03 20:55:51.967449
27799,0,2025-11-03 20:55:52.997335
27800,0,2025-11-03 20:55:54.027280
27801,0,2025-11-03 20:55:55.057169
27802,0,2025-11-03 20:55:56.087027
27803,0,2025-11-03 20:55:57.116861
27804,0,2025-11-03 20:55:58.146813
27805,0,2025-11-03 20:55:59.176747
27806,0,2025-11-03 20:56:00.206635
27807,0,2025-11-03 20:56:01.236556
27808,0,2025-11-03 20:56:02.266503
27809,0,2025-11-03 20:56:03.296360
27810,0,2025-11-03 20:56:04.326210
27811,0,2025-11-03 20:56:05.356099
27812,0,2025-11-03 20:56:06.386046
27813,0,2025-11-03 20:56:07.415916
27814,0,2025-11-03 20:56:08.441606
27815,0,2025-11-03 20:56:09.467265
27816,0,2025-11-03 20:56:10.497208
27817,0,2025-11-03 20:56:11.527108
27818,0,2025-11-03 20:56:12.556949
27819,0,2025-11-03 20:56:13.586789
27820,0,2025-11-03 20:56:14.616719
27821,0,2025-11-03 20:56:15.646679
27822,0,2025-11-03 20:56:16.676537
27823,0,2025-11-03 20:56:17.702197
27824,0,2025-11-03 20:56:18.727908
27825,0,2025-11-03 20:56:19.757773
27826,0,2025-11-03 20:56:20.787591
27827,0,2025-11-03 20:56:21.813190
27828,0,2025-11-03 20:56:22.843146
27829,0,2025-11-03 20:56:23.873063
27830,0,2025-11-03 20:56:24.902899
27831,0,2025-11-03 20:56:25.933086
27832,0,2025-11-03 20:56:26.962949
27833,0,2025-11-03 20:56:27.992780
27834,0,2025-11-03 20:56:29.022591
27835,0,2025-11-03 20:56:30.052550
27836,0,2025-11-03 20:56:31.082412
27837,0,2025-11-03 20:56:32.112240
27838,0,2025-11-03 20:56:33.137819
27839,0,2025-11-03 20:56:34.167763
27840,0,2025-11-03 20:56:35.197669
27841,0,2025-11-03 20:56:36.227515
27842,0,2025-11-03 20:56:37.253101
27843,0,2025-11-03 20:56:38.278808
27844,0,2025-11-03 20:56:39.308678
27845,0,2025-11-03 20:56:40.338524
27846,0,2025-11-03 20:56:41.368394
27847,0,2025-11-03 20:56:42.398333
27848,0,2025-11-03 20:56:43.428174
27849,0,2025-11-03 20:56:44.458008
27850,0,2025-11-03 20:56:45.487818
27851,0,2025-11-03 20:56:46.517746
27852,0,2025-11-03 20:56:47.543413
27853,0,2025-11-03 20:56:48.573235
27854,0,2025-11-03 20:56:49.598816
27855,0,2025-11-03 20:56:50.624516
27856,0,2025-11-03 20:56:51.654375
27857,0,2025-11-03 20:56:52.684192
27858,0,2025-11-03 20:56:53.714046
27859,0,2025-11-03 20:56:54.743980
27860,0,2025-11-03 20:56:55.773841
27861,0,2025-11-03 20:56:56.803663
27862,0,2025-11-03 20:56:57.829247
27863,0,2025-11-03 20:56:58.854956
27864,0,2025-11-03 20:56:59.884874
27865,0,2025-11-03 20:57:00.914718
27866,0,2025-11-03 20:57:04.951454
27867,0,2025-11-03 20:57:05.981383
27868,0,2025-11-03 20:57:07.011354
27869,0,2025-11-03 20:57:08.041209
27870,0,2025-11-03 20:57:09.071034
27871,0,2025-11-03 20:57:10.100986
27872,0,2025-11-03 20:57:11.126667
27873,0,2025-11-03 20:57:12.156528
27874,0,2025-11-03 20:57:13.186370
27875,0,2025-11-03 20:57:14.212080
27876,0,2025-11-03 20:57:15.241948
27877,0,2025-11-03 20:57:16.271799
27878,0,2025-11-03 20:57:17.297460
27879,0,2025-11-03 20:57:18.323181
27880,0,2025-11-03 20:57:19.353052
27881,0,2025-11-03 20:57:20.382893
27882,0,2025-11-03 20:57:21.408494
27883,0,2025-11-03 20:57:22.434224
27884,0,2025-11-03 20:57:23.464158
27885,0,2025-11-03 20:57:24.489783
27886,0,2025-11-03 20:57:25.515396
27887,0,2025-11-03 20:57:26.545350
27888,0,2025-11-03 20:57:27.571003
27889,0,2025-11-03 20:57:28.596616
27890,0,2025-11-03 20:57:29.626484
27891,0,2025-11-03 20:57:30.652208
27892,0,2025-11-03 20:57:31.677857
27893,0,2025-11-03 20:57:32.707704
27894,0,2025-11-03 20:57:33.737521
27895,0,2025-11-03 20:57:34.763256
27896,0,2025-11-03 20:57:35.788950
27897,0,2025-11-03 20:57:36.818800
27898,0,2025-11-03 20:57:37.844397
27899,0,2025-11-03 20:57:38.874338
27900,0,2025-11-03 20:57:39.904227
27901,0,2025-11-03 20:57:40.934058
27902,0,2025-11-03 20:57:41.963945
27903,0,2025-11-03 20:57:42.993908
27904,0,2025-11-03 20:57:44.023775
27905,0,2025-11-03 20:57:45.053609
27906,0,2025-11-03 20:57:46.083439
27907,0,2025-11-03 20:57:47.113382
27908,0,2025-11-03 20:57:48.139032
27909,0,2025-11-03 20:57:49.164645
27910,0,2025-11-03 20:57:50.194626
27911,0,2025-11-03 20:57:51.224497
27912,0,2025-11-03 20:57:52.250116
27913,0,2025-11-03 20:57:53.279990
27914,0,2025-11-03 20:57:54.309938
27915,0,2025-11-03 20:57:55.339810
27916,0,2025-11-03 20:57:56.365408
27917,0,2025-11-03 20:57:57.395233
27918,0,2025-11-03 20:57:58.425178
27919,0,2025-11-03 20:57:59.455066
27920,0,2025-11-03 20:58:00.484900
27921,0,2025-11-03 20:58:01.514837
27922,0,2025-11-03 20:58:02.540552
27923,0,2025-11-03 20:58:03.570445
27924,0,2025-11-03 20:58:04.600292
27925,0,2025-11-03 20:58:05.625949
27926,0,2025-11-03 20:58:06.651657
27927,0,2025-11-03 20:58:07.681560
27928,0,2025-11-03 20:58:08.711409
27929,0,2025-11-03 20:58:09.737022
27930,0,2025-11-03 20:58:10.766957
27931,0,2025-11-03 20:58:11.796843
27932,0,2025-11-03 20:58:12.826713
27933,0,2025-11-03 20:58:13.852321
27934,0,2025-11-03 20:58:14.882253
27935,0,2025-11-03 20:58:15.912115
27936,0,2025-11-03 20:58:16.941962
27937,0,2025-11-03 20:58:17.971845
27938,0,2025-11-03 20:58:19.001812
27939,0,2025-11-03 20:58:20.027435
27940,0,2025-11-03 20:58:21.057258
27941,0,2025-11-03 20:58:22.087120
27942,0,2025-11-03 20:58:23.117070
27943,0,2025-11-03 20:58:24.146982
27944,0,2025-11-03 20:58:25.172613
27945,0,2025-11-03 20:58:26.202447
27946,0,2025-11-03 20:58:27.232381
27947,0,2025-11-03 20:58:28.258016
27948,0,2025-11-03 20:58:29.287911
27949,0,2025-11-03 20:58:30.317855
27950,0,2025-11-03 20:58:31.347724
27951,0,2025-11-03 20:58:32.377668
27952,0,2025-11-03 20:58:33.403387
27953,0,2025-11-03 20:58:34.433339
27954,0,2025-11-03 20:58:35.463267
27955,0,2025-11-03 20:58:36.493126
27956,0,2025-11-03 20:58:37.518727
27957,0,2025-11-03 20:58:38.544438
27958,0,2025-11-03 20:58:39.574337
27959,0,2025-11-03 20:58:40.604195
27960,0,2025-11-03 20:58:41.634084
27961,0,2025-11-03 20:58:42.659797
27962,0,2025-11-03 20:58:43.689686
27963,0,2025-11-03 20:58:44.719529
27964,0,2025-11-03 20:58:45.745128
27965,0,2025-11-03 20:58:46.770841
27966,0,2025-11-03 20:58:47.800759
27967,0,2025-11-03 20:58:48.826380
27968,0,2025-11-03 20:58:49.852008
27969,0,2025-11-03 20:58:50.881951
27970,0,2025-11-03 20:58:51.907595
27971,0,2025-11-03 20:58:52.933209
27972,0,2025-11-03 20:58:53.963101
27973,0,2025-11-03 20:58:54.993066
27974,0,2025-11-03 20:58:56.022921
27975,0,2025-11-03 20:58:57.048513
27976,0,2025-11-03 20:58:58.078340
27977,0,2025-11-03 20:58:59.108276
27978,0,2025-11-03 20:59:00.133913
27979,0,2025-11-03 20:59:01.163798
27980,0,2025-11-03 20:59:02.193643
27981,0,2025-11-03 20:59:03.223578
27982,0,2025-11-03 20:59:04.253437
27983,0,2025-11-03 20:59:05.283320
27984,0,2025-11-03 20:59:06.308942
27985,0,2025-11-03 20:59:07.338885
27986,0,2025-11-03 20:59:08.368745
27987,0,2025-11-03 20:59:09.398571
27988,0,2025-11-03 20:59:10.429011
27989,0,2025-11-03 20:59:11.458927
27990,0,2025-11-03 20:59:12.488782
27991,0,2025-11-03 20:59:13.518605
27992,0,2025-11-03 20:59:14.544323
27993,0,2025-11-03 20:59:15.574191
27994,0,2025-11-03 20:59:16.599792
27995,0,2025-11-03 20:59:17.629688
27996,0,2025-11-03 20:59:18.659624
27997,0,2025-11-03 20:59:19.689510
27998,0,2025-11-03 20:59:20.719344
27999,0,2025-11-03 20:59:21.744936
28000,0,2025-11-03 20:59:22.774878
28001,0,2025-11-03 20:59:23.804797
28002,0,2025-11-03 20:59:24.834659
28003,0,2025-11-03 20:59:25.864587
28004,0,2025-11-03 20:59:26.894541
28005,0,2025-11-03 20:59:27.920183
28006,0,2025-11-03 20:59:28.950020
28007,0,2025-11-03 20:59:29.979896
28008,0,2025-11-03 20:59:31.005631
28009,0,2025-11-03 20:59:32.035501
28010,0,2025-11-03 20:59:33.065327
28011,0,2025-11-03 20:59:34.095157
28012,0,2025-11-03 20:59:35.120864
28013,0,2025-11-03 20:59:36.150791
28014,0,2025-11-03 20:59:37.180629
28015,0,2025-11-03 20:59:38.210450
28016,0,2025-11-03 20:59:39.236156
28017,0,2025-11-03 20:59:40.266054
28018,0,2025-11-03 20:59:41.295952
28019,0,2025-11-03 20:59:42.325809
28020,0,2025-11-03 20:59:43.355753
28021,0,2025-11-03 20:59:44.385614
28022,0,2025-11-03 20:59:45.415469
28023,0,2025-11-03 20:59:46.441075
28024,0,2025-11-03 20:59:47.471009
28025,0,2025-11-03 20:59:48.496619
28026,0,2025-11-03 20:59:49.526446
28027,0,2025-11-03 20:59:50.556499
28028,0,2025-11-03 20:59:51.586453
28029,0,2025-11-03 20:59:52.616359
28030,0,2025-11-03 20:59:53.646258
28031,0,2025-11-03 20:59:54.676195
28032,0,2025-11-03 20:59:55.701867
28033,0,2025-11-03 20:59:56.731719
28034,0,2025-11-03 20:59:57.761561
28035,0,2025-11-03 20:59:58.791509
28036,0,2025-11-03 20:59:59.821429
28037,0,2025-11-03 21:00:00.851327
28038,0,2025-11-03 21:00:01.881231
28039,0,2025-11-03 21:00:02.911094
28040,0,2025-11-03 21:00:03.940915
28041,0,2025-11-03 21:00:04.970711
28042,0,2025-11-03 21:00:05.996287
28043,0,2025-11-03 21:00:07.026139
28044,0,2025-11-03 21:00:08.055987
28045,0,2025-11-03 21:00:09.085808
28046,0,2025-11-03 21:00:10.111403
28047,0,2025-11-03 21:00:11.141308
28048,0,2025-11-03 21:00:12.166930
28049,0,2025-11-03 21:00:13.192520
28050,0,2025-11-03 21:00:14.222329
28051,0,2025-11-03 21:00:15.248031
28052,0,2025-11-03 21:00:16.277901
28053,0,2025-11-03 21:00:17.307782
28054,0,2025-11-03 21:00:18.337612
28055,0,2025-11-03 21:00:19.367540
28056,0,2025-11-03 21:00:20.393151
28057,0,2025-11-03 21:00:21.422973
28058,0,2025-11-03 21:00:22.452788
28059,0,2025-11-03 21:00:23.478507
28060,0,2025-11-03 21:00:24.504115
28061,0,2025-11-03 21:00:25.533923
28062,0,2025-11-03 21:00:26.559509
28063,0,2025-11-03 21:00:27.589450
28064,0,2025-11-03 21:00:28.619292
28065,0,2025-11-03 21:00:29.649133
28066,0,2025-11-03 21:00:30.679290
28067,0,2025-11-03 21:00:31.704908
28068,0,2025-11-03 21:00:32.734738
28069,0,2025-11-03 21:00:33.764553
28070,0,2025-11-03 21:00:34.794492
28071,0,2025-11-03 21:00:35.824369
28072,0,2025-11-03 21:00:36.850003
28073,0,2025-11-03 21:00:37.879823
28074,0,2025-11-03 21:00:38.909766
28075,0,2025-11-03 21:00:39.935415
28076,0,2025-11-03 21:00:40.961036
28077,0,2025-11-03 21:00:41.990894
28078,0,2025-11-03 21:00:43.016606
28079,0,2025-11-03 21:00:44.046454
28080,0,2025-11-03 21:00:45.076269
28081,0,2025-11-03 21:00:46.106089
28082,0,2025-11-03 21:00:47.136023
28083,0,2025-11-03 21:00:48.161642
28084,0,2025-11-03 21:00:49.191459
28085,0,2025-11-03 21:00:50.221274
28086,0,2025-11-03 21:00:51.246976
28087,0,2025-11-03 21:00:52.272606
28088,0,2025-11-03 21:00:53.302467
28089,0,2025-11-03 21:00:54.328066
28090,0,2025-11-03 21:00:55.357993
28091,0,2025-11-03 21:00:56.387849
28092,0,2025-11-03 21:00:57.417675
28093,0,2025-11-03 21:00:58.447487
28094,0,2025-11-03 21:00:59.473189
28095,0,2025-11-03 21:01:00.503145
28096,0,2025-11-03 21:01:01.533094
28097,0,2025-11-03 21:01:02.563000
28098,0,2025-11-03 21:01:03.588712
28099,0,2025-11-03 21:01:04.614354
28100,0,2025-11-03 21:01:05.644198
28101,0,2025-11-03 21:01:06.669804
28102,0,2025-11-03 21:01:07.695512
28103,0,2025-11-03 21:01:08.725375
28104,0,2025-11-03 21:01:09.750984
28105,0,2025-11-03 21:01:10.776824
28106,0,2025-11-03 21:01:11.806759
28107,0,2025-11-03 21:01:12.836612
28108,0,2025-11-03 21:01:13.866435
28109,0,2025-11-03 21:01:14.896374
28110,0,2025-11-03 21:01:15.926239
28111,0,2025-11-03 21:01:16.956081
28112,0,2025-11-03 21:01:17.985963
28113,0,2025-11-03 21:01:19.015915
28114,0,2025-11-03 21:01:20.045785
28115,0,2025-11-03 21:01:21.071374
28116,0,2025-11-03 21:01:22.101207
28117,0,2025-11-03 21:01:23.131136
28118,0,2025-11-03 21:01:24.156758
28119,0,2025-11-03 21:01:25.186591
28120,0,2025-11-03 21:01:26.216402
28121,0,2025-11-03 21:01:27.246337
28122,0,2025-11-03 21:01:28.276195
28123,0,2025-11-03 21:01:29.301820
28124,0,2025-11-03 21:01:30.331656
28125,0,2025-11-03 21:01:31.361588
28126,0,2025-11-03 21:01:32.391460
28127,0,2025-11-03 21:01:33.421282
28128,0,2025-11-03 21:01:34.451107
28129,0,2025-11-03 21:01:35.481050
28130,0,2025-11-03 21:01:36.510914
28131,0,2025-11-03 21:01:37.540741
28132,0,2025-11-03 21:01:38.566461
28133,0,2025-11-03 21:01:39.596403
28134,0,2025-11-03 21:01:40.626302
28135,0,2025-11-03 21:01:41.656183
28136,0,2025-11-03 21:01:42.681812
28137,0,2025-11-03 21:01:43.707515
28138,0,2025-11-03 21:01:44.737380
28139,0,2025-11-03 21:01:45.767209
28140,0,2025-11-03 21:01:46.797027
28141,0,2025-11-03 21:01:47.822750
28142,0,2025-11-03 21:01:48.852664
28143,0,2025-11-03 21:01:49.882546
28144,0,2025-11-03 21:01:50.908302
28145,0,2025-11-03 21:01:51.933962
28146,0,2025-11-03 21:01:52.963816
28147,0,2025-11-03 21:01:53.989455
28148,0,2025-11-03 21:01:55.015162
28149,0,2025-11-03 21:01:56.045056
28150,0,2025-11-03 21:01:57.074893
28151,0,2025-11-03 21:01:58.104727
28152,0,2025-11-03 21:01:59.134676
28153,0,2025-11-03 21:02:00.160309
28154,0,2025-11-03 21:02:04.197634
28155,0,2025-11-03 21:02:05.227521
28156,0,2025-11-03 21:02:06.257395
28157,0,2025-11-03 21:02:07.287338
28158,0,2025-11-03 21:02:08.317210
28159,0,2025-11-03 21:02:09.347040
28160,0,2025-11-03 21:02:10.376862
28161,0,2025-11-03 21:02:11.406815
28162,0,2025-11-03 21:02:12.432448
28163,0,2025-11-03 21:02:13.458055
28164,0,2025-11-03 21:02:14.487885
28165,0,2025-11-03 21:02:15.513594
28166,0,2025-11-03 21:02:16.539248
28167,0,2025-11-03 21:02:17.569082
28168,0,2025-11-03 21:02:18.594688
28169,0,2025-11-03 21:02:19.620394
28170,0,2025-11-03 21:02:20.650257
28171,0,2025-11-03 21:02:21.675851
28172,0,2025-11-03 21:02:22.705680
28173,0,2025-11-03 21:02:23.735619
28174,0,2025-11-03 21:02:24.765510
28175,0,2025-11-03 21:02:25.795332
28176,0,2025-11-03 21:02:26.825162
28177,0,2025-11-03 21:02:27.855125
28178,0,2025-11-03 21:02:28.885004
28179,0,2025-11-03 21:02:29.914866
28180,0,2025-11-03 21:02:30.944688
28181,0,2025-11-03 21:02:31.970395
28182,0,2025-11-03 21:02:33.000245
28183,0,2025-11-03 21:02:34.030069
28184,0,2025-11-03 21:02:35.060147
28185,0,2025-11-03 21:02:36.090015
28186,0,2025-11-03 21:02:37.115608
28187,0,2025-11-03 21:02:38.145420
28188,0,2025-11-03 21:02:39.175358
28189,0,2025-11-03 21:02:40.205199
28190,0,2025-11-03 21:02:41.230804
28191,0,2025-11-03 21:02:42.260629
28192,0,2025-11-03 21:02:43.290568
28193,0,2025-11-03 21:02:44.320413
28194,0,2025-11-03 21:02:45.345974
28195,0,2025-11-03 21:02:46.375784
28196,0,2025-11-03 21:02:47.405726
28197,0,2025-11-03 21:02:48.431351
28198,0,2025-11-03 21:02:49.456922
28199,0,2025-11-03 21:02:50.486742
28200,0,2025-11-03 21:02:51.516675
28201,0,2025-11-03 21:02:52.542312
28202,0,2025-11-03 21:02:53.572134
28203,0,2025-11-03 21:02:54.601967
28204,0,2025-11-03 21:02:55.631901
28205,0,2025-11-03 21:02:56.657531
28206,0,2025-11-03 21:02:57.687328
28207,0,2025-11-03 21:02:58.717148
28208,0,2025-11-03 21:02:59.742857
28209,0,2025-11-03 21:03:00.772698
28210,0,2025-11-03 21:03:01.802521
28211,0,2025-11-03 21:03:02.828111
28212,0,2025-11-03 21:03:03.853824
28213,0,2025-11-03 21:03:04.883646
28214,0,2025-11-03 21:03:05.909242
28215,0,2025-11-03 21:03:06.934938
28216,0,2025-11-03 21:03:07.964888
28217,0,2025-11-03 21:03:08.994764
28218,0,2025-11-03 21:03:10.024577
28219,0,2025-11-03 21:03:11.054449
28220,0,2025-11-03 21:03:12.084397
28221,0,2025-11-03 21:03:13.114218
28222,0,2025-11-03 21:03:14.144032
28223,0,2025-11-03 21:03:15.174129
28224,0,2025-11-03 21:03:16.199819
28225,0,2025-11-03 21:03:17.225506
28226,0,2025-11-03 21:03:18.255409
28227,0,2025-11-03 21:03:19.285378
28228,0,2025-11-03 21:03:20.315286
28229,0,2025-11-03 21:03:21.345134
28230,0,2025-11-03 21:03:22.374980
28231,0,2025-11-03 21:03:23.404917
28232,0,2025-11-03 21:03:24.434791
28233,0,2025-11-03 21:03:25.464636
28234,0,2025-11-03 21:03:26.490267
28235,0,2025-11-03 21:03:27.520204
28236,0,2025-11-03 21:03:28.550150
28237,0,2025-11-03 21:03:29.580057
28238,0,2025-11-03 21:03:30.609940
28239,0,2025-11-03 21:03:31.639897
28240,0,2025-11-03 21:03:32.669759
28241,0,2025-11-03 21:03:33.699609
28242,0,2025-11-03 21:03:34.729440
28243,0,2025-11-03 21:03:35.759377
28244,0,2025-11-03 21:03:36.789292
28245,0,2025-11-03 21:03:37.814894
28246,0,2025-11-03 21:03:38.844742
28247,0,2025-11-03 21:03:39.874764
28248,0,2025-11-03 21:03:40.904664
28249,0,2025-11-03 21:03:41.934598
28250,0,2025-11-03 21:03:42.964445
28251,0,2025-11-03 21:03:43.990183
28252,0,2025-11-03 21:03:45.020031
28253,0,2025-11-03 21:03:46.049887
28254,0,2025-11-03 21:03:47.075595
28255,0,2025-11-03 21:03:48.101304
28256,0,2025-11-03 21:03:49.131186
28257,0,2025-11-03 21:03:50.161036
28258,0,2025-11-03 21:03:51.186644
28259,0,2025-11-03 21:03:52.212349
28260,0,2025-11-03 21:03:53.242243
28261,0,2025-11-03 21:03:54.267860
28262,0,2025-11-03 21:03:55.293887
28263,0,2025-11-03 21:03:56.319529
28264,0,2025-11-03 21:03:57.349327
28265,0,2025-11-03 21:03:58.374907
28266,0,2025-11-03 21:03:59.404845
28267,0,2025-11-03 21:04:00.434677
28268,0,2025-11-03 21:04:01.460300
28269,0,2025-11-03 21:04:02.485893
28270,0,2025-11-03 21:04:03.515831
28271,0,2025-11-03 21:04:04.545655
28272,0,2025-11-03 21:04:05.571232
28273,0,2025-11-03 21:04:06.601157
28274,0,2025-11-03 21:04:07.631111
28275,0,2025-11-03 21:04:08.660984
28276,0,2025-11-03 21:04:09.686594
28277,0,2025-11-03 21:04:10.716470
28278,0,2025-11-03 21:04:11.746440
28279,0,2025-11-03 21:04:12.776330
28280,0,2025-11-03 21:04:13.806165
28281,0,2025-11-03 21:04:14.835998
28282,0,2025-11-03 21:04:15.865973
28283,0,2025-11-03 21:04:16.895831
28284,0,2025-11-03 21:04:17.925715
28285,0,2025-11-03 21:04:18.955554
28286,0,2025-11-03 21:04:19.981271
28287,0,2025-11-03 21:04:21.011149
28288,0,2025-11-03 21:04:22.040991
28289,0,2025-11-03 21:04:23.070879
28290,0,2025-11-03 21:04:24.100822
28291,0,2025-11-03 21:04:25.126483
28292,0,2025-11-03 21:04:26.156482
28293,0,2025-11-03 21:04:27.186313
28294,0,2025-11-03 21:04:28.216257
28295,0,2025-11-03 21:04:29.246089
28296,0,2025-11-03 21:04:30.275920
28297,0,2025-11-03 21:04:31.305735
28298,0,2025-11-03 21:04:32.335679
28299,0,2025-11-03 21:04:33.365505
28300,0,2025-11-03 21:04:34.395335
28301,0,2025-11-03 21:04:35.425575
28302,0,2025-11-03 21:04:36.455415
28303,0,2025-11-03 21:04:37.485197
28304,0,2025-11-03 21:04:38.515017
28305,0,2025-11-03 21:04:39.544969
28306,0,2025-11-03 21:04:40.574799
28307,0,2025-11-03 21:04:41.600393
28308,0,2025-11-03 21:04:42.630214
28309,0,2025-11-03 21:04:43.660165
28310,0,2025-11-03 21:04:44.689950
28311,0,2025-11-03 21:04:45.719736
28312,0,2025-11-03 21:04:46.749551
28313,0,2025-11-03 21:04:47.779483
28314,0,2025-11-03 21:04:48.809434
28315,0,2025-11-03 21:04:49.839383
28316,0,2025-11-03 21:04:50.869272
